Date,neerslag,verdamping,kwel,wegzijging,maalstaat,uitlaat,verhard,uitspoeling,intrek,afstroming,drain
2000-03-24,3218.56,-254.95564005069707,25.56713426,-59.86798195,3000.0,-3538.9640225809153,-0.0,116.77029406621124,-2082.4662932147467,0.0,0
2000-03-25,3218.56,-828.6058301647656,25.56713426,-59.86798195,3000.0,-3341.600489612655,-0.0,109.20902465959011,-2123.2618571921694,0.0,0
2000-03-26,754.35,-701.128010139417,25.56713426,-59.86798195,3000.0,-978.5247878343964,-0.0,111.6643421936311,-2152.0606965298175,0.0,0
2000-03-27,553.19,-637.3891001267427,25.56713426,-59.86798195,3000.0,-857.490277433436,-0.0,111.816247974268,-2135.8260227240894,0.0,0
2000-03-28,0.0,-127.47782002534854,25.56713426,-59.86798195,3000.0,-831.9669418050744,-0.0,110.92402317684119,-2117.1784136564183,0.0,0
2000-03-29,0.0,-382.43346007604555,25.56713426,-59.86798195,3000.0,-586.7598226636874,-0.0,101.88950085915708,-2098.3953704294245,0.0,0
2000-03-30,100.58,-254.95564005069707,25.56713426,-59.86798195,3000.0,-834.5481093978443,-0.0,97.87419077324137,-2074.6495936347,0.0,0
2000-03-31,50.29,-382.43346007604555,25.56713426,-59.86798195,3000.0,-670.1102058219487,-0.0,92.20253169591723,-2055.6480181079232,0.0,0
2000-04-01,704.06,-653.9661898569572,25.56713426,-59.86798195,3000.0,-1071.6534353929542,-0.0,89.15591852632552,-2033.2954455864142,0.0,0
2000-04-02,0.0,-1046.3459037711314,25.56713426,-59.86798195,3000.0,0.0,-0.0,90.52972667369295,-2017.32932942752,0.0,0
2000-04-03,100.58,-1373.32899869961,25.56713426,-59.86798195,3000.0,0.0,-0.0,97.93979400632367,-1980.2767979302148,0.0,0
2000-04-04,1257.25,-392.3797139141742,25.56713426,-59.86798195,3000.0,-1804.4017402250847,-0.0,109.7535546056913,-1939.0880482478826,0.0,0
2000-04-05,0.0,-784.7594278283484,25.56713426,-59.86798195,3000.0,-346.0539553144001,-0.0,104.95183914512216,-1939.837608312374,0.0,0
2000-04-06,0.0,-1307.9323797139143,25.56713426,-59.86798195,3000.0,0.0,-0.0,106.80393523060995,-1908.71055802622,0.0,0
2000-04-07,0.0,-1700.3120936280886,25.56713426,-59.86798195,3000.0,0.0,-0.0,116.70234170754897,-1867.593650242928,0.0,0
2000-04-08,0.0,-1111.742522756827,25.56713426,-59.86798195,3000.0,0.0,-0.0,131.7845475367941,-1819.1620655374686,0.0,0
2000-04-09,0.0,-1896.5019505851753,25.56713426,-59.86798195,3000.0,0.0,-0.0,136.09807278311467,-1782.8035656790641,0.0,0
2000-04-10,0.0,-1831.1053315994798,25.56713426,-59.86798195,3000.0,0.0,-0.0,152.3275255048032,-1731.3569588192433,0.0,0
2000-04-11,1760.15,-1373.32899869961,25.56713426,-59.86798195,3000.0,-351.703895261066,-0.0,165.90509295432287,-1681.712459028021,0.0,0
2000-04-12,955.51,-523.1729518855657,25.56713426,-59.86798195,3000.0,-1893.5800565986144,-0.0,170.92232365889058,-1675.3784674847107,0.0,0
2000-04-13,1810.4400000000003,-523.1729518855657,25.56713426,-59.86798195,3000.0,-2744.6323548606033,-0.0,162.06161129300153,-1670.3954568568338,0.0,0
2000-04-14,3268.8500000000004,-1504.1222366710015,25.56713426,-59.86798195,3000.0,-3202.634186717464,-0.0,154.08697016370138,-1681.8796990852352,0.0,0
2000-04-15,2313.34,-784.7594278283484,25.56713426,-59.86798195,3000.0,-2954.6829419876303,-0.0,162.34389314733124,-1701.9406756413528,0.0,0
2000-04-16,1357.8300000000002,-1373.32899869961,25.56713426,-59.86798195,3000.0,-1391.040728261079,-0.0,158.45678383259812,-1717.6162091819094,0.0,0
2000-04-17,2916.8199999999997,-1242.5357607282185,25.56713426,-59.86798195,3000.0,-3101.0049028940593,-0.0,164.21884544933832,-1703.1973341370604,0.0,0
2000-04-18,0.0,-1765.7087126137842,25.56713426,-59.86798195,3000.0,0.0,-0.0,167.3468209044045,-1721.4355830926597,0.0,0
2000-04-19,0.0,-1831.1053315994798,25.56713426,-59.86798195,3000.0,0.0,-0.0,178.39351881396402,-1673.1779380587031,0.0,0
2000-04-20,653.7700000000001,-915.5526657997399,25.56713426,-59.86798195,3000.0,-554.8768239414617,-0.0,189.36448693256764,-1624.115228475086,0.0,0
2000-04-21,0.0,-1765.7087126137842,25.56713426,-59.86798195,3000.0,0.0,-0.0,184.8331982393109,-1606.1246197373052,0.0,0
2000-04-22,3319.14,-653.9661898569572,25.56713426,-59.86798195,3000.0,-4044.683154729819,-0.0,194.1312584153798,-1559.020084336902,0.0,0
2000-04-23,804.64,-326.9830949284786,25.56713426,-59.86798195,3000.0,-2030.3488691648602,-0.0,185.00753257384181,-1598.014720790503,0.0,0
2000-04-24,0.0,-1765.7087126137842,25.56713426,-59.86798195,3000.0,0.0,-0.0,171.65147931645762,-1594.7710783795678,0.0,0
2000-04-25,0.0,-1831.1053315994798,25.56713426,-59.86798195,3000.0,0.0,-0.0,182.26771138481183,-1547.7800783927423,0.0,0
2000-04-26,251.45000000000002,-1504.1222366710015,25.56713426,-59.86798195,3000.0,0.0,-0.0,192.85126024633067,-1499.9713474057849,0.0,0
2000-04-27,0.0,-1046.3459037711314,25.56713426,-59.86798195,3000.0,-604.5365630971785,-0.0,197.2317542216976,-1463.907562478697,0.0,0
2000-04-28,0.0,-2288.88166449935,25.56713426,-59.86798195,3000.0,0.0,-0.0,193.97161879952785,-1432.3892486508798,0.0,0
2000-04-29,2665.37,-457.77633289986994,25.56713426,-59.86798195,3000.0,-3445.559095327608,-0.0,210.58735691957506,-1376.7209389613413,0.0,0
2000-04-30,50.29,-523.1729518855657,25.56713426,-59.86798195,3000.0,-1280.700411533354,-0.0,196.73120122761753,-1408.8469901186977,0.0,0
2000-05-01,0.0,-980.9492847854357,25.56713426,-59.86798195,3000.0,-780.8933278649394,-0.0,185.2896011048558,-1389.146140764481,0.0,0
2000-05-02,0.0,-457.77633289986994,25.56713426,-59.86798195,3000.0,-1330.4544782506946,-0.0,182.19474099437022,-1359.663082153806,0.0,0
2000-05-03,0.0,-588.5695708712615,25.56713426,-59.86798195,3000.0,-1207.5314462044337,-0.0,171.1778468949332,-1340.775982129238,0.0,0
2000-05-04,0.0,-2027.2951885565672,25.56713426,-59.86798195,3000.0,0.0,-0.0,163.3205222054399,-1319.5024711049155,0.0,0
2000-05-05,0.0,-2812.0546163849153,25.56713426,-59.86798195,3000.0,0.0,-0.0,178.88560998489592,-1270.1135931908366,0.0,0
2000-05-06,0.0,-2746.65799739922,25.56713426,-59.86798195,3000.0,0.0,-0.0,205.24146898640632,-1205.766912055898,0.0,0
2000-05-07,352.03,-3073.6410923276985,25.56713426,-59.86798195,3000.0,0.0,-0.0,227.93280208776568,-1143.3513387323092,0.0,0
2000-05-08,0.0,-2419.674902470741,25.56713426,-59.86798195,3000.0,0.0,-0.0,253.49970187898913,-1081.881831391956,0.0,0
2000-05-09,0.0,-2615.8647594278286,25.56713426,-59.86798195,3000.0,0.0,-0.0,266.22051169109017,-1027.1433138750062,0.0,0
2000-05-10,0.0,-2485.071521456437,25.56713426,-59.86798195,3000.0,0.0,-0.0,280.75606052198117,-969.0892585332264,0.0,0
2000-05-11,0.0,-2812.0546163849153,25.56713426,-59.86798195,3000.0,0.0,-0.0,291.7801744697831,-914.191025744864,0.0,0
2000-05-12,0.0,-3008.244473342003,25.56713426,-59.86798195,3000.0,0.0,-0.0,306.84657702280475,-853.4035702843854,0.0,0
2000-05-13,0.0,-2877.4512353706114,25.56713426,-59.86798195,3000.0,0.0,-0.0,323.4931593205243,-789.3610663785115,0.0,0
2000-05-14,0.0,-3073.6410923276985,25.56713426,-59.86798195,3000.0,0.0,-0.0,336.4172033884719,-728.5342695116965,0.0,0
2000-05-15,0.0,-3008.244473342003,25.56713426,-59.86798195,3000.0,0.0,-0.0,351.1356630496247,-664.4528176135494,0.0,0
2000-05-16,6587.990000000001,-2550.4681404421326,25.56713426,-59.86798195,3000.0,-963.5363724981426,-0.0,363.3533367446623,-602.2998212343839,0.0,0
2000-05-17,402.32,-1504.1222366710015,25.56713426,-59.86798195,3000.0,-1554.751008640185,-0.0,367.146663070196,-676.29257006901,0.0,0
2000-05-18,2916.8199999999997,-1700.3120936280886,25.56713426,-59.86798195,3000.0,-3884.9419102797983,-0.0,354.0976167631764,-651.36276516529,0.0,0
2000-05-19,704.06,-1569.5188556566968,25.56713426,-59.86798195,3000.0,-1774.5747189295548,-0.0,345.4402950868588,-671.1058728106071,0.0,0
2000-05-20,1005.8000000000001,-2288.88166449935,25.56713426,-59.86798195,3000.0,-1367.4736350093522,-0.0,335.5908255781729,-650.734678379471,0.0,0
2000-05-21,2715.6600000000003,-588.5695708712615,25.56713426,-59.86798195,3000.0,-4808.636695066449,-0.0,338.04464302035564,-622.1975293926464,0.0,0
2000-05-22,50.29,-2027.2951885565672,25.56713426,-59.86798195,3000.0,-641.9353390760634,-0.0,313.5006387183201,-660.2592633956899,0.0,0
2000-05-23,5029.0,-1177.139141742523,25.56713426,-59.86798195,3000.0,-6513.179177105262,-0.0,314.0477148464881,-618.428548308703,0.0,0
2000-05-24,6135.379999999999,-1961.8985695708714,25.56713426,-59.86798195,3000.0,-6750.981628478382,-0.0,301.1638633618392,-689.3628176225859,0.0,0
2000-05-25,0.0,-1700.3120936280886,25.56713426,-59.86798195,3000.0,-801.9206069642366,-0.0,301.9156770256553,-765.3821287433301,0.0,0
2000-05-26,2112.1800000000003,-1700.3120936280886,25.56713426,-59.86798195,3000.0,-2948.0709487521344,-0.0,298.4765493230898,-727.9726592528668,0.0,0
2000-05-27,3369.4300000000003,-2288.88166449935,25.56713426,-59.86798195,3000.0,-3610.1308462441225,-0.0,295.3813343907808,-731.4979759573081,0.0,0
2000-05-28,7744.66,-523.1729518855657,25.56713426,-59.86798195,3000.0,-9741.49976213143,-0.0,301.85610095170273,-747.542539244705,0.0,0
2000-05-29,2363.63,-2092.6918075422627,25.56713426,-59.86798195,3000.0,-2634.327816475042,-0.0,279.90201085653246,-882.2115391492279,0.0,0
2000-05-30,3620.8800000000006,-1438.7256176853057,25.56713426,-59.86798195,3000.0,-4551.3941495908675,-0.0,284.8378897708792,-881.2972748047056,0.0,0
2000-05-31,402.32,-2746.65799739922,25.56713426,-59.86798195,3000.0,0.0,-0.0,278.99078079379126,-917.4118318536285,0.0,0
2000-06-01,653.7700000000001,-725.0196592398428,25.56713426,-59.86798195,3000.0,-2306.091124303533,-0.0,294.3071827144122,-865.6056553320623,0.0,0
2000-06-02,0.0,-2570.524246395806,25.56713426,-59.86798195,3000.0,0.0,-0.0,276.19480444297096,-859.0630653257116,0.0,0
2000-06-03,3972.9100000000003,-1845.5045871559632,25.56713426,-59.86798195,3000.0,-4390.137740714839,-0.0,288.7039839986739,-803.9774534694245,0.0,0
2000-06-04,0.0,-2636.435124508519,25.56713426,-59.86798195,3000.0,0.0,-0.0,288.6439055988065,-839.8994779817003,0.0,0
2000-06-05,2514.5,-922.7522935779816,25.56713426,-59.86798195,3000.0,-3852.674568190607,-0.0,300.93711503892587,-783.7178609988532,0.0,0
2000-06-06,1860.73,-1252.3066841415464,25.56713426,-59.86798195,3000.0,-3049.507768017652,-0.0,285.24856353503327,-809.8632636858347,0.0,0
2000-06-07,0.0,-2043.2372214941024,25.56713426,-59.86798195,3000.0,-381.98099040148145,-0.0,276.2735671815299,-816.7545075959465,0.0,0
2000-06-08,0.0,-3163.7221494102223,25.56713426,-59.86798195,3000.0,0.0,-0.0,280.5433504633769,-772.393109316957,0.0,0
2000-06-09,4526.1,-3361.4547837483615,25.56713426,-59.86798195,3000.0,-3035.764320004112,-0.0,301.8781354170392,-706.5854280207573,0.0,0
2000-06-10,0.0,-2438.70249017038,25.56713426,-59.86798195,3000.0,-126.67425597743568,-0.0,324.1662618753353,-724.4886680375198,0.0,0
2000-06-11,0.0,-2636.435124508519,25.56713426,-59.86798195,3000.0,0.0,-0.0,329.82041568780176,-673.3240821541146,0.0,0
2000-06-12,0.0,-2043.2372214941024,25.56713426,-59.86798195,3000.0,-627.4100471406159,-0.0,337.9959741190215,-618.8082191295434,0.0,0
2000-06-13,854.93,-1120.4849279161206,25.56713426,-59.86798195,3000.0,-2459.8114573657813,-0.0,336.0935167071194,-576.4262837352179,0.0,0
2000-06-14,2363.63,-1252.3066841415464,25.56713426,-59.86798195,3000.0,-3828.086048760025,-0.0,319.97614503640744,-568.9125644448359,0.0,0
2000-06-15,0.0,-2438.70249017038,25.56713426,-59.86798195,3000.0,-246.65442982502918,-0.0,307.5283905327667,-587.8706228473575,0.0,0
2000-06-16,0.0,-2965.989515072084,25.56713426,-59.86798195,3000.0,0.0,-0.0,314.84633147949006,-538.0722174158539,0.0,0
2000-06-17,0.0,-3295.5439056356486,25.56713426,-59.86798195,3000.0,0.0,-0.0,329.66399833154105,-478.4706680386654,0.0,0
2000-06-18,0.0,-3559.187418086501,25.56713426,-59.86798195,3000.0,0.0,-0.0,348.1445984983869,-413.0269291552487,0.0,0
2000-06-19,0.0,-3822.8309305373523,25.56713426,-59.86798195,3000.0,0.0,-0.0,368.8928986485483,-343.0870636606662,0.0,0
2000-06-20,0.0,-3427.3656618610753,25.56713426,-59.86798195,3000.0,0.0,-0.0,391.68212878369343,-268.6960328210295,0.0,0
2000-06-21,854.93,-1779.5937090432506,25.56713426,-59.86798195,3000.0,0.0,-0.0,438.5144074666473,-219.0225640704508,0.0,0
2000-06-22,4676.97,-2570.524246395806,25.56713426,-59.86798195,3000.0,-5028.434513190836,-0.0,438.5004610207484,-212.1935154146463,0.0,0
2000-06-23,4777.55,-1647.7719528178243,25.56713426,-59.86798195,3000.0,-6240.465216323938,-0.0,394.00712668331255,-249.01910985155106,0.0,0
2000-06-24,2011.6000000000001,-1779.5937090432506,25.56713426,-59.86798195,3000.0,-3268.230024481725,-0.0,380.3299140149813,-309.80533280000554,0.0,0
2000-06-25,100.58,-1384.1284403669727,25.56713426,-59.86798195,3000.0,-1737.9357942875351,-0.0,370.07830261348323,-314.29322026897546,0.0,0
2000-06-26,0.0,-1779.5937090432506,25.56713426,-59.86798195,3000.0,-1251.0193492556289,-0.0,354.67821235213484,-289.76430636325574,0.0,0
2000-06-27,0.0,-2504.6133682830928,25.56713426,-59.86798195,3000.0,-552.2541810472353,-0.0,346.9917711169214,-255.82337409659317,0.0,0
2000-06-28,0.0,-1845.5045871559632,25.56713426,-59.86798195,3000.0,-1267.7542894109342,-0.0,359.8427348137602,-212.28301055686276,0.0,0
2000-06-29,0.0,-2965.989515072084,25.56713426,-59.86798195,3000.0,-195.75545667464849,-0.0,394.4053243729267,-198.35950493619413,0.0,0
2000-06-30,0.0,-2965.989515072084,25.56713426,-59.86798195,3000.0,-296.3344979191352,-0.0,472.3454410529517,-175.72058037173218,0.0,0
2000-07-01,1709.86,-573.6501901140686,25.56713426,-59.86798195,3000.0,-4496.383995763231,-0.0,547.7830786202138,-153.30804505291488,0.0,0
2000-07-02,5682.77,-1720.9505703422055,25.56713426,-59.86798195,3000.0,-7240.837688215393,-0.0,476.4717543348845,-163.1526480872857,0.0,0
2000-07-03,0.0,-2677.0342205323195,25.56713426,-59.86798195,3000.0,-428.0458890329119,-0.0,333.77113214894786,-194.3901748937166,0.0,0
2000-07-04,2715.6600000000003,-2422.0785804816223,25.56713426,-59.86798195,3000.0,-3492.0611083292324,-0.0,406.1283119511537,-173.34777545029974,0.0,0
2000-07-05,251.45000000000002,-892.3447401774397,25.56713426,-59.86798195,3000.0,-2532.30516212513,-0.0,383.2006631732664,-175.69991318069674,0.0,0
2000-07-06,50.29,-1402.256020278834,25.56713426,-59.86798195,3000.0,-1816.3424487597854,-0.0,373.99685576240927,-171.38753903378978,0.0,0
2000-07-07,0.0,-1529.7338403041822,25.56713426,-59.86798195,3000.0,-1667.8222192295602,-0.0,393.2457138520944,-161.3888066283519,0.0,0
2000-07-08,1760.15,-1211.0392902408112,25.56713426,-59.86798195,3000.0,-3784.332734219299,-0.0,419.58056319707856,-150.0576910469684,0.0,0
2000-07-09,27106.309999999998,-446.17237008871984,25.56713426,-59.86798195,3000.0,-29850.188196230425,-0.0,379.4682381305464,-155.1168241213987,0.0,0
2000-07-10,2061.89,-2230.8618504435995,25.56713426,-59.86798195,3000.0,-2340.3987550338175,-0.0,276.4495821818121,-732.7781290143957,0.0,0
2000-07-11,452.61000000000007,-828.6058301647656,25.56713426,-59.86798195,3000.0,-2150.8199548376433,-0.0,284.8175239636309,-723.7008912712217,0.0,0
2000-07-12,5481.61,-2868.2509505703424,25.56713426,-59.86798195,3000.0,-5136.631049401445,-0.0,269.7119915672678,-712.1391439054794,0.0,0
2000-07-13,7342.34,-1147.300380228137,25.56713426,-59.86798195,3000.0,-8693.720287479011,-0.0,289.043092410541,-756.0615770133946,0.0,0
2000-07-14,4123.78,-1593.4727503168567,25.56713426,-59.86798195,3000.0,-4904.622974622399,-0.0,278.659703169487,-870.0431305402308,0.0,0
2000-07-15,2464.2100000000005,-1465.9949302915084,25.56713426,-59.86798195,3000.0,-3328.3668413392315,-0.0,276.51723285253826,-912.0646135317984,0.0,0
2000-07-16,2162.47,-956.0836501901141,25.56713426,-59.86798195,3000.0,-3520.2445827437205,-0.0,272.53112956728444,-924.3720489434504,0.0,0
2000-07-17,150.86999999999998,-1211.0392902408112,25.56713426,-59.86798195,3000.0,-1225.1788251787589,-0.0,260.712116610556,-941.0631535009859,0.0,0
2000-07-18,301.73999999999995,-1274.7782002534855,25.56713426,-59.86798195,3000.0,-1333.0441639930687,-0.0,254.1907649495004,-913.8075530129461,0.0,0
2000-07-19,0.0,-2103.384030418251,25.56713426,-59.86798195,3000.0,-223.2315505665133,-0.0,249.35048845455037,-888.4340597797866,0.0,0
2000-07-20,0.0,-2868.2509505703424,25.56713426,-59.86798195,3000.0,0.0,-0.0,258.3704596090953,-840.7805839789587,0.0,0
2000-07-21,0.0,-828.6058301647656,25.56713426,-59.86798195,3000.0,-1152.815162227079,-0.0,278.8357136481858,-778.1519509361391,0.0,0
2000-07-22,0.0,-828.6058301647656,25.56713426,-59.86798195,3000.0,-1644.0675682048538,-0.0,264.3283622833672,-757.3541162237477,0.0,0
2000-07-23,0.0,-2167.122940430925,25.56713426,-59.86798195,3000.0,-313.08369807562485,-0.0,251.2717460550305,-736.7642598584803,0.0,0
2000-07-24,3972.9100000000003,-2230.8618504435995,25.56713426,-59.86798195,3000.0,-4279.535992259063,-0.0,261.12853144952743,-689.3398410568655,0.0,0
2000-07-25,0.0,-1083.5614702154626,25.56713426,-59.86798195,3000.0,-1435.7715057058454,-0.0,271.0285783045747,-717.3947546932668,0.0,0
2000-07-26,0.0,-1019.8225602027883,25.56713426,-59.86798195,3000.0,-1515.2403646380249,-0.0,261.41770047411717,-692.0539279433042,0.0,0
2000-07-27,4324.94,-1402.256020278834,25.56713426,-59.86798195,3000.0,-5471.86795199703,-0.0,251.7389704267055,-668.2541504608412,0.0,0
2000-07-28,0.0,-2039.6451204055766,25.56713426,-59.86798195,3000.0,-455.2364160352554,-0.0,249.2017533840349,-720.0193692532027,0.0,0
2000-07-29,0.0,-2677.0342205323195,25.56713426,-59.86798195,3000.0,0.0,-0.0,257.20765804563143,-675.3376813576407,0.0,0
2000-07-30,0.0,-2039.6451204055766,25.56713426,-59.86798195,3000.0,-453.0649122700329,-0.0,274.7023722410683,-618.2264003410344,0.0,0
2000-07-31,0.0,-2485.817490494296,25.56713426,-59.86798195,3000.0,-185.47723469807124,-0.0,280.1582150169615,-574.562642134594,0.0,0
2000-08-01,1307.5400000000002,-2460.489260143198,25.56713426,-59.86798195,3000.0,-1582.6989111718499,-0.0,292.27105351526535,-522.322034510218,0.0,0
2000-08-02,150.86999999999998,-2700.536992840096,25.56713426,-59.86798195,3000.0,-228.12509717155717,-0.0,305.23048816373876,-493.13755046208587,0.0,0
2000-08-03,854.93,-1740.3460620525059,25.56713426,-59.86798195,3000.0,-1964.410289600424,-0.0,321.00973934736487,-436.882540004435,0.0,0
2000-08-04,0.0,-2100.417661097852,25.56713426,-59.86798195,3000.0,-768.7169504734156,-0.0,318.7480254126284,-415.31256615136067,0.0,0
2000-08-05,0.0,-1860.369928400955,25.56713426,-59.86798195,3000.0,-1058.4003234935935,-0.0,322.88612287136556,-369.81502328681705,0.0,0
2000-08-06,0.0,-1740.3460620525059,25.56713426,-59.86798195,3000.0,-1217.9247209908042,-0.0,322.494650584229,-329.9230198509189,0.0,0
2000-08-07,352.03,-1620.3221957040575,25.56713426,-59.86798195,3000.0,-1724.4861836823686,-0.0,320.0844455258061,-293.0052184493797,0.0,0
2000-08-08,0.0,-1740.3460620525059,25.56713426,-59.86798195,3000.0,-1275.4184789188637,-0.0,315.8573809732255,-265.7919923118559,0.0,0
2000-08-09,0.0,-2100.417661097852,25.56713426,-59.86798195,3000.0,-949.8768929023436,-0.0,314.110902875903,-229.51550118570734,0.0,0
2000-08-10,603.4799999999999,-960.1909307875895,25.56713426,-59.86798195,3000.0,-2741.825005139903,-0.0,318.7127125883127,-185.87592897082024,0.0,0
2000-08-11,0.0,-2400.477326968974,25.56713426,-59.86798195,3000.0,-689.7996061924255,-0.0,303.3044813294814,-178.72670047808205,0.0,0
2000-08-12,0.0,-2340.4653937947496,25.56713426,-59.86798195,3000.0,-817.3335369021524,-0.0,328.3815461178131,-136.28176773091116,0.0,0
2000-08-13,3319.14,-2160.429594272077,25.56713426,-59.86798195,3000.0,-4401.762457415016,-0.0,394.74169191559423,-117.38879253850205,0.0,0
2000-08-14,0.0,-1500.2983293556088,25.56713426,-59.86798195,3000.0,-1689.545893919366,-0.0,350.17507306299194,-126.03000209801701,0.0,0
2000-08-15,50.29,-1260.2505966587114,25.56713426,-59.86798195,3000.0,-2020.3535095158086,-0.0,379.14656642645673,-114.53161256193683,0.0,0
2000-08-16,0.0,-2100.417661097852,25.56713426,-59.86798195,3000.0,-1155.9772237686966,-0.0,396.31803397776577,-105.62230142121746,0.0,0
2000-08-17,0.0,-2220.441527446301,25.56713426,-59.86798195,3000.0,-1107.5287775994448,-0.0,451.39052162765086,-89.11936889190528,0.0,0
2000-08-18,251.45000000000002,-1560.3102625298332,25.56713426,-59.86798195,3000.0,-2095.1856183214604,-0.0,510.0864702291801,-71.73974168788622,0.0,0
2000-08-19,50.29,-1680.3341288782815,25.56713426,-59.86798195,3000.0,-1804.666922868668,-0.0,531.2285246928567,-62.21662525590736,0.0,0
2000-08-20,5733.06,-1320.2625298329358,25.56713426,-59.86798195,3000.0,-7891.952389306837,-0.0,563.6401968180196,-50.18442998824828,0.0,0
2000-08-21,704.06,-1020.2028639618138,25.56713426,-59.86798195,3000.0,-2970.977375951284,-0.0,406.96187077636336,-85.5407831732658,0.0,0
2000-08-22,100.58,-1800.3579952267305,25.56713426,-59.86798195,3000.0,-1576.4949862604922,-0.0,394.6570620036557,-84.08323282643313,0.0,0
2000-08-23,0.0,-2220.441527446301,25.56713426,-59.86798195,3000.0,-1109.4284029603364,-0.0,435.3520720797063,-71.1812939830688,0.0,0
2000-08-24,0.0,-2280.453460620525,25.56713426,-59.86798195,3000.0,-1127.3670279215462,-0.0,496.10238376020953,-53.98104752813811,0.0,0
2000-08-25,0.0,-1080.2147971360384,25.56713426,-59.86798195,3000.0,-2406.5545342686837,-0.0,557.502120632479,-36.431941537756735,0.0,0
2000-08-26,955.51,-1980.3937947494032,25.56713426,-59.86798195,3000.0,-2477.0531186034586,-0.0,565.7133276501415,-29.475566607279166,0.0,0
2000-08-27,0.0,-780.1551312649166,25.56713426,-59.86798195,3000.0,-2747.412877040983,-0.0,584.0669649220058,-22.198108926106375,0.0,0
2000-08-28,2413.9199999999996,-1320.2625298329358,25.56713426,-59.86798195,3000.0,-4620.980791358851,-0.0,579.6125512035319,-17.988382321745313,0.0,0
2000-08-29,0.0,-1740.3460620525059,25.56713426,-59.86798195,3000.0,-1723.518532813083,-0.0,526.049469539017,-27.88402698342786,0.0,0
2000-08-30,0.0,-1680.3341288782815,25.56713426,-59.86798195,3000.0,-1835.6619481426476,-0.0,565.5805739094228,-15.283649198493583,0.0,0
2000-08-31,1005.8000000000001,-1620.3221957040575,25.56713426,-59.86798195,3000.0,-2949.4563601684213,-0.0,601.6095407538878,-3.330137191408646,0.0,0
2000-09-01,5582.1900000000005,-1411.6491228070174,25.56713426,-59.86798195,3000.0,-7740.212594660979,-0.0,603.9725651579951,0.0,0.0,0
2000-09-02,7744.66,-882.280701754386,25.56713426,-59.86798195,3000.0,-10238.556005766619,-0.0,458.40936295421125,-47.93180774320668,0.0,0
2000-09-03,1760.15,-1117.5555555555557,25.56713426,-59.86798195,3000.0,-3752.3637054474248,-0.0,265.9410665301098,-121.87095783712977,0.0,0
2000-09-04,0.0,-705.8245614035087,25.56713426,-59.86798195,3000.0,-2385.0607474778617,-0.0,258.89681987709884,-133.71066330572847,0.0,0
2000-09-05,402.32,-1352.8304093567253,25.56713426,-59.86798195,3000.0,-2139.8982783730225,-0.0,245.35441788938894,-120.6448824696412,0.0,0
2000-09-06,3872.33,-411.7309941520468,25.56713426,-59.86798195,3000.0,-6569.511199816488,-0.0,244.48459610045003,-101.27155444191479,0.0,0
2000-09-07,502.90000000000003,-999.9181286549707,25.56713426,-59.86798195,3000.0,-2526.5901027009686,-0.0,227.23871649040504,-169.32963744446565,0.0,0
2000-09-08,4073.49,-411.7309941520468,25.56713426,-59.86798195,3000.0,-6690.338213632327,-0.0,222.00682484136453,-159.12676936699097,0.0,0
2000-09-09,502.90000000000003,-470.5497076023392,25.56713426,-59.86798195,3000.0,-2974.588943844598,-0.0,207.0087223572281,-230.4692232202911,0.0,0
2000-09-10,100.58,-1176.374269005848,25.56713426,-59.86798195,3000.0,-1853.200525140599,-0.0,194.5393701215053,-231.24372828505818,0.0,0
2000-09-11,0.0,-1588.105263157895,25.56713426,-59.86798195,3000.0,-1364.425171962282,-0.0,195.66423310935474,-208.83295029917758,0.0,0
2000-09-12,0.0,-529.3684210526317,25.56713426,-59.86798195,3000.0,-2464.5085894626322,-0.0,203.8791897984193,-175.7013315931558,0.0,0
2000-09-13,0.0,-1235.1929824561405,25.56713426,-59.86798195,3000.0,-1757.1793335982427,-0.0,192.75173081857736,-166.07856707419424,0.0,0
2000-09-14,301.73999999999995,-1235.1929824561405,25.56713426,-59.86798195,3000.0,-2086.2301293901564,-0.0,195.0842977367196,-141.1003382004223,0.0,0
2000-09-15,12069.6,-1117.5555555555557,25.56713426,-59.86798195,3000.0,-13992.760928602103,-0.0,197.18360796304768,-122.16627611538807,0.0,0
2000-09-16,50.29,-882.280701754386,25.56713426,-59.86798195,3000.0,-1998.745725571153,-0.0,197.0151071667429,-331.9778321512042,0.0,0
2000-09-17,1106.38,-470.5497076023392,25.56713426,-59.86798195,3000.0,-3480.244953781067,-0.0,192.74769645006862,-314.0321873766622,0.0,0
2000-09-18,0.0,-882.280701754386,25.56713426,-59.86798195,3000.0,-1939.5630655608106,-0.0,181.70444680506174,-325.55983179986555,0.0,0
2000-09-19,502.90000000000003,-1470.46783625731,25.56713426,-59.86798195,3000.0,-1870.3867818984086,-0.0,178.96810212455557,-306.7126362788369,0.0,0
2000-09-20,301.73999999999995,-294.093567251462,25.56713426,-59.86798195,3000.0,-2875.305566757619,-0.0,186.7947919121,-284.8348102130185,0.0,0
2000-09-21,0.0,-882.280701754386,25.56713426,-59.86798195,3000.0,-1971.6128038686456,-0.0,173.26001272089005,-285.06565940785833,0.0,0
2000-09-22,0.0,-999.9181286549707,25.56713426,-59.86798195,3000.0,-1870.5257294930807,-0.0,171.36811144880102,-266.6234056107497,0.0,0
